#   T1  T2  T3  T4  T5  T6  T7  T8  t
	47.53	46.92	45.09	45.09	47.35	46.61	44.16	38.33	404.0000
	47.42	47.12	45.38	44.98	47.24	47.35	44.05	38.32	406.0000
	47.33	47.59	45.99	44.89	47.24	48.49	43.99	38.31	408.0000
	47.26	48.27	46.83	44.83	47.38	49.77	43.97	38.29	410.0000
	47.23	49.05	47.79	44.82	47.66	51.03	44.04	38.28	412.0000
	47.24	49.86	48.79	44.86	48.04	52.24	44.18	38.28	414.0000
	47.30	50.70	49.79	44.95	48.49	53.38	44.40	38.27	416.0000
	47.40	51.52	50.77	45.09	48.98	54.43	44.69	38.26	418.0000
	47.54	52.30	51.70	45.28	49.50	55.41	45.04	38.24	420.0000
	47.71	53.06	52.58	45.50	50.05	56.32	45.43	38.23	422.0000
	47.91	53.77	53.42	45.74	50.60	57.16	45.86	38.22	424.0000
	48.13	54.46	54.20	46.01	51.17	57.95	46.31	38.21	426.0000
	48.37	55.11	54.94	46.30	51.73	58.69	46.79	38.21	428.0000
	48.61	55.72	55.62	46.59	52.30	59.38	47.28	38.20	430.0000
	48.87	56.30	56.28	46.89	52.86	60.04	47.77	38.20	432.0000
	49.14	56.85	56.88	47.20	53.42	60.66	48.28	38.20	434.0000
	49.41	57.37	57.45	47.52	53.97	61.25	48.78	38.19	436.0000
	49.69	57.87	57.99	47.84	54.51	61.81	49.28	38.19	438.0000
	49.97	58.34	58.49	48.16	55.05	62.34	49.77	38.20	440.0000
	50.24	58.78	58.97	48.47	55.57	62.85	50.26	38.21	442.0000
	50.53	59.21	59.41	48.79	56.09	63.34	50.73	38.22	444.0000
	50.81	59.61	59.83	49.11	56.59	63.81	51.19	38.24	446.0000
	51.09	60.00	60.23	49.42	57.08	64.26	51.66	38.26	448.0000
	51.37	60.37	60.60	49.73	57.57	64.69	52.10	38.28	450.0000
	51.65	60.72	60.96	50.03	58.04	65.11	52.53	38.32	452.0000
	51.93	61.06	61.30	50.33	58.50	65.51	52.95	38.34	454.0000
	52.20	61.38	61.61	50.62	58.95	65.89	53.36	38.38	456.0000
	52.47	61.69	61.90	50.91	59.39	66.26	53.75	38.42	458.0000
	52.74	61.99	62.19	51.20	59.81	66.62	54.12	38.46	460.0000
	53.01	62.27	62.47	51.48	60.23	66.97	54.50	38.51	462.0000
	53.28	62.55	62.73	51.76	60.64	67.30	54.85	38.56	464.0000
	53.54	62.82	62.98	52.04	61.03	67.63	55.21	38.61	466.0000
	53.80	63.07	63.23	52.31	61.42	67.95	55.54	38.67	468.0000
	54.05	63.32	63.46	52.57	61.79	68.25	55.87	38.73	470.0000
	54.31	63.56	63.67	52.82	62.16	68.55	56.18	38.79	472.0000
	54.55	63.79	63.89	53.08	62.52	68.83	56.48	38.86	474.0000
	54.80	64.02	64.09	53.33	62.86	69.12	56.78	38.93	476.0000
	55.04	64.23	64.29	53.57	63.20	69.38	57.06	39.01	478.0000
	55.28	64.45	64.47	53.81	63.53	69.64	57.34	39.08	480.0000
	55.52	64.65	64.64	54.05	63.84	69.90	57.60	39.15	482.0000
	55.75	64.85	64.77	54.23	64.15	70.13	57.83	39.22	484.0000
	55.99	65.05	64.96	54.47	64.46	70.37	58.08	39.30	486.0000
	56.21	65.24	65.13	54.71	64.76	70.61	58.32	39.39	488.0000
	56.43	65.43	65.29	54.92	65.05	70.83	58.56	39.47	490.0000
